_id,Nombre del organismo contratante,Titulo,Modalidad,Tipo de contrato,Procedimiento,Criterio adjudicacion,Tramitacion,Valor estimado (Euros),Importe (Euros),Importe licitacion (Euros),Supuesto,Revision precios,Formula revision,Contrato plurianual,Posibilidad de prorroga,Plazo maximo,Codigos CPV,Varios Lotes,Lote,Adjudicatario,Fecha de adjudicacion,Fecha de formalizacion del contrato,Plazo o fecha fin,NIF,Importe adjudicacion (Euros),No de participantes,Clausulas sociales,Clausulas de compra ecologica,Contratacion de I+D,Contratacion de soluciones innovadoras,Importe financiacion (Euros),Reserva en licitacion,Importe Ejecutar (Euros)
1806,Departamento de Relaciones Ciudadanas,"Escuelas con memoria, por la paz y la convivencia",Contratos,Servicios,Abierto,Oferta más ventajosa,Anticipada,"148.760,33","126.446,00","148.760,33",,N,,,N,,80570000,N,,A.L. ARETÉ ACTIVA SL y BUSINESS AND HUMAN RIGHTS,05/02/2019,15/02/2019,15/02/2019 - 31/12/2019,****1750*,"126.446,00",2,Género : Ejecución,N,N,N,,N,
1807,,,,,,,,,,,,,,,,,,,,,,,,,,,Laborales : Ejecución,,,,,,
1808,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1809,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
1810,Departamento de Relaciones Ciudadanas,"Contrato publicitario - Cadena Ser programa ""La Ventana""",Contratos,Servicios,Negociado sin convocatoria de licitación,Precio más bajo,Ordenaria,"26.000,00","26.000,00","26.000,00",,N,,S,S,,79340000,N,,"Sociedad Española de Radiodifusión, S.L",13/05/2019,,1 meses,****1697*,"26.000,00",1,N,N,N,N,,N,
1811,Departamento de Relaciones Ciudadanas,Contrato Publicitario Pabellón Navarra Arena con la empresa Nicdo,Contratos,Servicios,Negociado sin convocatoria de licitación,Precio más bajo,Ordenaria,"100.000,00","100.000,00","100.000,00",,N,,S,S,,79341000,N,,"NAVARRA DE INFRAESTRUCTURAS DE CULTURA, DEPORTE Y OCIO, S.L.",25/04/2019,,9 meses,****3195*,"100.000,00",1,N,N,N,N,,N,
1812,Departamento de Relaciones Ciudadanas,Asistencia técnica para la implantación y seguimiento de planes lingüísticos de acción en los departamentos del Gobierno de Navarra,Contratos,Servicios,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordenaria,"59.995,00","59.656,17","59.995,00",,N,,S,S,,85312320,S,Plan de Actuación Lingüística del Departamento de Salud: 85312320,ELHUYAR,24/04/2019,,15/04/2019 - 13/12/2019,****7558*,"31.956,17",2,N,N,N,N,,N,
1813,,,,,,,,,,,,,,,,,,,Planes de Actuación Lingüística del resto de Departamentos del Gobierno de Navarra: 85312320,EMUN,24/04/2019,,15/04/2019 - 13/12/2019,****7945*,"27.700,00",,,,,,,,
1814,Departamento de Relaciones Ciudadanas,Campaña Publicidad Turística en radios mercado de proximidad,Contratos,Servicios,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordenaria,"24.793,39","24.793,39","24.793,39",,N,,S,S,,92000000,N,,ZOSMAMEDIA S.A.,21/05/2019,,01/05/2019 - 30/11/2019,****1446*,"24.793,39",2,N,N,N,N,0,"N - 0,00",0
1815,Departamento de Relaciones Ciudadanas,"Escuelas con memoria, por la paz y la convivencia",Contratos,Servicios,Abierto,Oferta más ventajosa,Anticipada,"148.760,33","136.694,22","148.760,33",,N,,S,S,,80570000,N,,"ARETÉ ACTIVA, S.L.",31/12/2019,,10/01/2020 - 31/12/2020,****1750*,"121.083,74",3,Género : Ejecución,N,N,N,0,"N - 0,00",0
1816,,,,,,,,,,,,,,,,,,,,BUSINESS AND HUMAN RIGHTS,31/12/2019,,10/01/2020 - 31/12/2020,****6358*,"15.610,48",,Laborales : Ejecución,,,,,,
1817,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
1818,Desarrollo Rural y Medio Ambiente,"Adjudicación del contrato ""Analíticas físico-químicas y microbiólogicas de aguas de ríos y manantiales para el año 2019",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Anticipada,"6.611.581,00","80.000,13","6.611.581,00",,N,,,S,1 años,71900000,N,,Laboratorios Técnicos del Levante S.L,05/03/2019,,1 años,****3275*,"80.000,13",5,N,N,N,N,,N,
1819,Desarrollo Rural y Medio Ambiente,Contrato de servicios,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"36.000,00","26.800,00","36.000,00",,N,,,N,,79419000,N,,ARETÉ ACTIVA S.L,09/04/2019,09/04/2019,7 meses,****1750*,"26.800,00",9,"Género: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,"11.160,00",N,
1820,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laborales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1821,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1822,Desarrollo Rural y Medio Ambiente,"Encargo INTIA, SA. ""Estudio de rebaños en zonas oseras de Navarra 2019",Contratos,Servicios,Restringido,Mejor relación coste-eficacia: precio,Ordinaria,"16.512,40","16.512,40","16.512,40",,N,,,N,,73110000,N,,"INTIA, SA",11/04/2019,,30/04/2019 - 15/11/2019,****6457*,"16.512,40",1,N,N,N,N,,N,
1823,Desarrollo Rural y Medio Ambiente,Realización de los trabajos de colaboración con la Red de Información Contable Agraria Navarra (RICAN),Contratos,Servicios,Negociado sin convocatoria de licitación,Mejor relación calidad y coste-eficacia,Ordinaria,"43.575,00","43.575,00","43.575,00",Otros,N,,,N,,79300000,N,,MARIA ELENA ALMANDOZ,30/04/2019,,14/05/2019 - 27/09/2019,***6871**,"21.000,00",3,N,N,N,N,,N,
1824,,,,,,,,,,,,,,,,,,,,JOSÉ CARLOS ECHEVERRÍA,30/04/2019,,14/05/2019 - 27/09/2019,***4048**,"13.125,00",,,,,,,,
1825,,,,,,,,,,,,,,,,,,,,MARÍA JOSÉ YEREGUI,30/04/2019,,14/05/2019 - 27/09/2019,***9898**,"9.450,00",,,,,,,,
1826,Desarrollo Rural y Medio Ambiente,Contratación de la asistencia técnica de apoyo en la coordinación y gestión administrativa y financiera para el proyecto integrado LIFE16/IPC/ES/000001-LIFE-IP NADAPTA-CC,Contratos,Servicios,Abierto,Mejor relación calidad y coste-eficacia,Ordinaria,"47.520,68","13.223,15","13.223,15",,N,,,S,55 meses,72224000,N,,"ZABALA INNOVATION CONSULTING, S.A.",11/07/2019,,12 meses,****1977*,"13.223,15",1,"Otras: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,"28.512,41",N,
1827,,,,,,,,,,,,,,,,,,,,,,,,,,,Otras : Ejecución,,,,,,
1828,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1829,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
1830,Desarrollo Rural y Medio Ambiente,"Estudio de la migración postnupcial de las aves en la vía Atlántica en el punto de observación de Lindus, Auritz-Burguete, Navarra. Año 2019",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"30.000,00","24.000,00","30.000,00",,N,,,N,,90721700,N,,Ornitolan Servicios Ambientales SL,03/07/2019,,16/07/2019 - 30/11/2019,****4294*,"24.000,00",2,N,N,N,N,,N,
1831,Desarrollo Rural y Medio Ambiente,"Reparación de las cámaras de germinación-fitotrón, marca KOXKA, y frigorífica sitas en el Negociado de Biología Vegetal",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"80.006,60","65.000,00","72.733,24",,N,,,N,,50800000,N,,Sernaman,17/07/2019,,51 días,****3944*,"65.000,00",5,"Género: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1832,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1833,Desarrollo Rural y Medio Ambiente,Derribo presa del Molino de Elgorriaga y creación área recreativa fluvial en el río Ezkurra,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"116.921,87","96.856,69","116.921,87",,N,,,N,,45111300,N,,EXCAVACIONES Y OBRAS PEREZ DEL RIO S.L.,14/08/2019,,49 días,****6749*,"96.856,69",3,N,N,N,N,,N,
1834,Desarrollo Rural y Medio Ambiente,Acondicionamiento de la margen izquierda del río Araxes tras el derribo de la presa del Molino de Arribe Atallu,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"127.973,67","100.203,38","127.973,67",,N,,,N,,45111300,N,,COYSER CONSTRUCCIONES Y SERVICIOS S.L.,29/08/2019,,3 meses,****6354*,"100.203,38",1,N,N,N,N,,N,
1835,Desarrollo Rural y Medio Ambiente,Contratación del servicio de realización de 36 vídeos para la página web de los espacios naturales de Navarra,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"77.400,00","61.920,00","77.400,00",,N,,,N,,92100000,S,LOTE 1: ZONA NORESTE (12 VÍDEOS): 92100000,LABRIT MULTIMEDIA SL,23/09/2019,,2 meses,****0894*,"20.640,00",18,"Género: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1836,,,,,,,,,,,,,,,,,,,LOTE 2: ZONA NOROESTE (12 VÍDEOS): 92100000,LABRIT MULTIMEDIA SL,23/09/2019,,2 meses,****0894*,"20.640,00",,Laborales : Ejecución,,,,,,
1837,,,,,,,,,,,,,,,,,,,LOTE3 : ZONA SUR (12 VÍDEOS): 92100000,LABRIT MULTIMEDIA SL,23/09/2019,,2 meses,****0894*,"20.640,00",,"Otras: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1838,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Sociales: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1839,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Género: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1840,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 1: Laborales : Ejecución,,,,,,
1841,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Otras: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1842,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 1: Otras : Ejecución,,,,,,
1843,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Sociales: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1844,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Género: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1845,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 2: Laborales : Ejecución,,,,,,
1846,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Otras: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1847,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1848,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Género: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1849,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 3: Laborales : Ejecución,,,,,,
1850,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Otras: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1851,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Sociales: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1852,Desarrollo Rural y Medio Ambiente,Estudio de viabilidad geotécnica del embalse de Valderrey (Navarra) Fase II,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"61.191,50","50.177,03","61.191,50",,N,,,N,,45120000,N,,"Control y Geología, S.A. (CYGSA)",24/09/2019,,70 días,****9435*,"50.177,03",2,"Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1853,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
1854,Desarrollo Rural y Medio Ambiente,"Acondicionamiento y mejora de la pista forestal de Zarikieta, Fase III. Años 2019, 2020 y 2021",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"73.342,93","73.320,00","73.342,93",,N,,,N,,45220000,N,,"CAMPOS REY TRABAJOS FORESTALES, S.L.",17/09/2019,30/09/2019,01/10/2019 - 15/11/2021,****6223*,"73.320,00",2,N,N,N,N,"22.736,31",N,
1855,Desarrollo Rural y Medio Ambiente,Seguimiento de las poblaciones de quirópteros forestales y de cueva. Años 2019-2021,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"33.057,85","33.000,00","33.057,85",,N,,S,N,,77231500,N,,Juan Tomás Alcalde Díaz de Cerio,10/10/2019,22/10/2019,23/10/2019 - 30/11/2021,***0174**,"33.000,00",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1856,Desarrollo Rural y Medio Ambiente,Aprobación de los pliegos del contrato de elaboración de estudios sobre el diseño y ejecución del seguimiento de anfibios y reptiles en Navarra,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"22.314,00","22.000,00","22.314,00",,N,,S,N,,90721700,N,,ARANZADI ZIENTZI ELKARTEA-SOCIEDAD DE CIENCIAS ARANZADI,10/10/2019,22/10/2019,23/10/2019 - 30/11/2020,****5913*,"22.000,00",1,N,N,N,N,,N,
1857,Desarrollo Rural y Medio Ambiente,Estudio del estado de conservación de Osmoderma eremita en los lugares Natura 2000 de la región Atlántica de Navarra a los largo de 2 años,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"33.057,85","33.057,78","33.057,85",,N,,S,N,,77231500,N,,ARANZADI ZIENTZI ELKARTEA-SOCIEDAD DE CIENCIAS ARANZADI,10/10/2019,22/10/2019,23/10/2019 - 30/11/2020,****5913*,"33.057,78",1,N,N,N,N,,N,
1858,Desarrollo Rural y Medio Ambiente,"Estudio sobre la despoblación: identificación de líneas de acción, proyectos y recursos que contribuyan al asentamiento de la población en la Subcomarca Montejurra de la Comarca Tierra Estella/ Estellerria y la Comarca de Sangüesa y Zona Media",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"63.200,00","56.040,00","63.200,00",,N,,,N,,71240000,S,"Estudio sobre la despoblación en la Subcomarca de Montejurra: identificación de líneas de acción, proyectos y recursos que contribuyan al asentamiento de la población: 71240000",HIRITIK AT KOOP. ELK TXIKIA,12/09/2019,16/10/2019,16/10/2019 - 10/12/2019,****7537*,"27.600,00",7,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1859,,,,,,,,,,,,,,,,,,,"Estudio sobre la despoblación en la Comarca de Sangüesa y Zona Media: identificación de líneas de acción, proyectos y recursos que contribuyan al asentamiento de la población: 71240000",GAP RECURSOS SL,12/09/2019,16/10/2019,16/10/2019 - 10/12/2019,****3742*,"28.440,00",,"Lote 1: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1860,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1861,Desarrollo Rural y Medio Ambiente,Plan Director del Castor en Navarra,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"19.000,00","18.000,00","19.000,00",,N,,,N,,77231500,N,,Jorge Echegaray Fernández,26/11/2019,09/12/2019,09/12/2019 - 30/11/2020,***8334**,"18.000,00",2,N,N,N,N,,N,
1862,Desarrollo Rural y Medio Ambiente,"Redes de distribución interior de riego en parcelas comunales de Falces, Funes, Larraga, Mendigorría, Miranda de Arga y Murillo el Fruto",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"1.732.228,34","1.580.671,69","1.732.228,34",,N,,,N,,45240000,S,Infraestructuras para el equipamiento de riego en parcelas comunales en Larraga y Mendigorría: 45240000,"TECNIRIEGO BINEFAR, S.L.",12/12/2019,27/12/2019,6 meses,****9427*,"486.308,66",7,Sociales : Ejecución,N,N,N,,N,
1863,,,,,,,,,,,,,,,,,,,Infraestructuras para el equipamiento de riego en parcelas comunales en Miranda de Arga y Falces: 45240000,"RIEGO Y GESTION, S.L.",26/11/2019,26/12/2019,6 meses,****0505*,"591.081,43",,Lote 1: Sociales : Ejecución,,,,,,
1864,,,,,,,,,,,,,,,,,,,Infraestructuras para el equipamiento de riego en parcelas comunales en Funes y Murillo el Fruto: 45240000,"RIEGOS ALFONSO MARTINEZ, S.L.",22/07/2020,,6 meses,****6328*,"503.281,60",,Lote 2: Sociales : Ejecución,,,,,,
1865,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 3: Sociales : Ejecución,,,,,,
1866,ENTIDAD PÚBLICA LOCAL TUDELA-CULTURA,Contrato para la realización de cursos de enseñanza de jota navarra (formación) y actividades públicas musicales (actividades),Contratos,Servicios,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"70.921,87","13.998,00","14.325,00",,N,,,S,56 meses,80310000,N,,JULIO ARPÓN MARTÍNEZ,16/12/2019,03/01/2020,03/01/2020 - 14/08/2020,***7830**,"13.998,00",1,N,N,N,N,,N,
1867,Euskarabidea - Instituto Navarro del Euskera,Itzulpen zerbitzuen kontratazioa / Contratación de servicios de traduccción,Acuerdo marco,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"710.743,80",0,"177.685,95",,N,,,S,4 años,79530000,N,,Maramara taldearen hizkuntza zerbitzuak S.L.,11/09/2019,,1 años,****8822*,,8,Género : Ejecución,N,N,N,,N,
1868,,,,,,,,,,,,,,,,,,,,Hori-Hori S.A,11/09/2019,,1 años,****6466*,,,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1869,,,,,,,,,,,,,,,,,,,,Bakun itzulpen eta argitalpen zerbitzuak S.L.,11/09/2019,,1 años,****2828*,,,,,,,,,
1870,Euskarabidea - Instituto Navarro del Euskera,IKTetan euskara sustatzeko jarduerak / Actividades de promoción del euskera en las TIC,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"66.115,70","66.000,00","66.115,70",,N,,,N,,85312320,S,Programazio jardunaldi bat. / Una jornada de programación.: 85312320,Azpikari S.L.,05/08/2019,19/08/2019,3 meses,****0255*,"34.600,00",1,"Género: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1871,,,,,,,,,,,,,,,,,,,Kultura digitalari buruzko 5 ikastaro edo lantegi laburren ziklo bat / Ciclo de 5 cursos y/o talleres breves sobre cultura digital.: 85312320,Azpikari S.L.,05/08/2019,19/08/2019,3 meses,****0255*,"31.400,00",,"Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1872,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Género: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1873,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1874,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Género: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1875,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1876,FUNDACION CENER-CIEMAT,Contrto suministro servidores nformáticos de cálculo,Contratos,Suministro,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"30.000,00","28.856,45","30.000,00",Artículo 73.2.a,N,,,N,,30210000,N,,• DELL COMPUTER S.A.,21/03/2019,01/04/2019,28 días,****2273*,"28.856,45",5,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1877,FUNDACION CENER-CIEMAT,Contratación del servicio de limpieza de las instalaciones de CENER,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"188.000,00","166.290,58","188.000,00",,N,,,N,,90910000,S,- LOTE 1: Sede Central de Sarriguren.: 90910000,EULEN S.A,08/04/2019,01/05/2019,01/05/2019 - 30/04/2020,****1730*,"82.450,00",9,"Género: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1878,,,,,,,,,,,,,,,,,,,- LOTE 2: Laboratorio de ensayo de aerogeneradores (LEA) y MICRORED ATENEA: 90910000,"SOLDENE, S.A",08/04/2019,01/05/2019,01/05/2019 - 30/04/2020,****9550*,"58.864,44",,"Laborales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,N,
1879,,,,,,,,,,,,,,,,,,,- LOTE 3: Centro de Centro de Biorrefinería y Bioenergía (BIO2C): 90910000,"BROCOLI, S.L",08/04/2019,01/05/2019,01/05/2019 - 30/04/2020,****7865*,"19.976,15",,"Otras: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,N,
1880,,,,,,,,,,,,,,,,,,,- LOTE 4: Parque Eólico Experimental de Alaiz: 90910000,"VARAZDIN EMPRESA DE INSERCION SOCIOLABORAL, S.L",08/04/2019,01/05/2019,01/05/2019 - 30/04/2020,****4331*,"4.999,99",,"Sociales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,S,
1881,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Género: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1882,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Laborales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1883,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Otras: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1884,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Sociales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1885,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Género: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1886,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Laborales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1887,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Otras: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1888,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1889,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Género: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1890,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Laborales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1891,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Otras: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1892,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Sociales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1893,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 4: Género: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1894,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 4: Laborales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1895,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 4: Otras: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1896,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 4: Sociales: Adjudicación: 2,50 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1897,FUNDACION CENER-CIEMAT,Suministro de un espectrofotómetro UV-VIS-NIR,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"100.000,00","92.841,86","100.000,00",,N,,,N,,38433000,N,,PERKINELMER ESPAÑA S.L,06/05/2019,14/05/2019,28 días,****3875*,"92.841,86",2,"Otras: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1898,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1899,FUNDACION CENER-CIEMAT,Suministro de una unidad piloto de hidrolisis enzimática 150-200 litros,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"70.000,00","70.000,00","70.000,00",,N,,,N,,31720000,N,,• INSTALACIONES INDUSTRIALES GRAU SRL,18/07/2019,07/08/2019,126 días,****2500*,"70.000,00",2,"Otras: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1900,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1901,FUNDACION CENER-CIEMAT,cener,Contratos,Suministro,Negociado sin convocatoria de licitación,Mejor relación calidad-precio,Ordinaria,"61.175,00","61.175,00","61.175,00",Artículo 75.1.e),N,,,N,,38970000,N,,INSTRON,09/09/2019,09/09/2019,112 días,****7257*,"61.175,00",1,N,N,N,N,,N,
1902,FUNDACION CENER-CIEMAT,Suministro de un simulador solar,Contratos,Suministro,Negociado sin convocatoria de licitación,Mejor relación calidad-precio,Anticipada,"165.476,00","165.476,00","165.476,00",Artículo 75.1.a),N,,,N,,38126200,N,,AVALON ST Sarl,26/08/2019,26/08/2019,112 días,****344.916.437,"165.476,00",1,N,N,N,N,,N,
1903,FUNDACION CENER-CIEMAT,Suministro de la actualización del Software que opera el Sistema de Adquisición de Datos (SAD) del BEPalas,Contratos,Suministro,Negociado sin convocatoria de licitación,Mejor relación calidad-precio,Ordinaria,"72.251,10","72.251,10","72.251,10",Artículo 75.1.e),N,,,N,,30200000,N,,HBM IBERICA S.L.U.,06/11/2019,06/11/2019,45 días,****0657*,"72.251,10",1,N,N,N,N,,N,
