_id,Nombre del organismo contratante,Titulo,Modalidad,Tipo de contrato,Procedimiento,Criterio adjudicacion,Tramitacion,Valor estimado (Euros),Importe (Euros),Importe licitacion (Euros),Supuesto,Revision precios,Formula revision,Contrato plurianual,Posibilidad de prorroga,Plazo maximo,Codigos CPV,Varios Lotes,Lote,Adjudicatario,Fecha de adjudicacion,Fecha de formalizacion del contrato,Plazo o fecha fin,NIF,Importe adjudicacion (Euros),No de participantes,Clausulas sociales,Clausulas de compra ecologica,Contratacion de I+D,Contratacion de soluciones innovadoras,Importe financiacion (Euros),Reserva en licitacion,Importe Ejecutar (Euros)
1674,,,,,,,,,,,,,,,,,,,`,,,,,,,,,"Adjudicación: Cálculo del coste de ciclo de vida: 3,00% de puntuación máxima a obtener sobre el total de criterios de adjudicación Otros: 0,00% de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,
1675,INSTITUTO DE SALUD PÚBLICA Y LABORAL DE NAVARRA,"CONTRATO DE LIMPIEZA DEPENDENCIAS DEL INSTITUTO DE SALUD PUBLICA Y LABORAL DE NAVARRA, PARA 2018",Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"576.000,00","129.842,87","144.000,00",,N,,,S,4 años,90912000,N,,"OMEGA FACILITY SERVICES, S.L.",16/02/2018,,15/03/2018 - 31/12/2018,****2057*,"129.842,87",4,,,,,,N,
1676,INSTITUTO DE SALUD PÚBLICA Y LABORAL DE NAVARRA,Suministro de kits para detección de sangre oculta en heces para el PDPCCR de Navara para 2018,Acuerdo marco,Suministro,Abierto,Oferta más ventajosa,Ordinaria,"696.000,00",0,"174.000,00",,N,,,S,4 años,33696000,N,,PALEX MEDICAL S.A.,22/02/2018,,12/03/2018 - 31/12/2018,****1074*,"174.000,00",2,,,,,,N,
1677,INSTITUTO DE SALUD PÚBLICA Y LABORAL DE NAVARRA,"Estudio cualitativo sobre contextos de iniciación y desigualdades en el consumo de alcohol y tabaco en jóvenes de 14 a 18 años, en Navarra, en 2018",Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"39.008,26","38.000,00","39.008,26",,N,,,N,,79311000,N,,CIMOP S.A.,13/03/2018,24/03/2018,24/03/2018 - 01/10/2018,****7649*,"38.000,00",4,,,,,,N,
1678,INSTITUTO DE SALUD PÚBLICA Y LABORAL DE NAVARRA,Suministro de equipo cromatrógafo iónico para el laboratorio de Salud Pública,Contratos,Suministro,Abierto,Mejor relación calidad y coste-eficacia,Ordinaria,"64.000,00","63.900,00","64.000,00",,N,,,N,,38000000,N,,GOMENSORO S.A.,02/10/2018,24/10/2018,24/10/2018 - 30/11/2018,****6028*,"63.900,00",1,N,N,N,N,,N,
1679,INSTITUTO DE SALUD PÚBLICA Y LABORAL DE NAVARRA,Suministro de Ecógrafo,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"64.130,00","43.489,00","64.130,00",,N,,,N,,33112000,N,,Philips Iberica S.A.,10/12/2018,20/12/2018,20/12/2018 - 31/12/2018,****1714*,"43.489,00",6,N,N,N,N,,N,
1680,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Suministro de piensos para el módulo de ovino lechero en producción ecológica de la finca experimental de INTIA en Roncesvalles (Navarra),Contratos,Suministro,Abierto,Oferta más ventajosa,Ordinaria,"13.125,00","13.125,00","13.125,00",,N,,,N,,15712000,N,,"Goimar, S.L.",22/02/2018,,31/12/2018,****3054*,"13.125,00",1,,,,,,N,
1681,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Alquiler y mantenimiento de equipos de bombeo con destino al Sector XXII Arga 5 de la Ampliación de la 1ª Fase de la zona regable del Canal de Navarra,Contratos,Suministro,Abierto,Precio más bajo,Ordinaria,"130.720,00","129.860,00","130.720,00",,N,,,N,,42122130,N,,"Xylem Water Solutions España, S.L.U.",07/05/2018,,172 días,****7276*,"129.860,00",3,,,,,,N,
1682,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Suministro de analizadores NIR y software de calibración,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"51.500,00","50.750,00","51.500,00",,N,,,N,,38433000,N,,"Agrotronik Analizadores, S.L.",07/08/2018,,42 días,****4522*,"50.750,00",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,Este contrato inluye la contratación de soluciones innovadoras,,N,
1683,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Alquiler y mantenimiento de equipos de bombeo con destino al Sector XXII Arga 5 de la ampliación de la 1ª Fase de la zona regable del Canal de Navarra,Contratos,Suministro,Negociado sin convocatoria de licitación,Mejor relación calidad-precio,Ordinaria,"183.000,00","181.200,00","183.000,00",Artículo 193.1 Por razón de la cuantía,N,,,N,,42122000,N,,"Xylem Water Solutions España, SLU",20/11/2018,,10 meses,****7276*,"181.200,00",1,N,N,N,N,,N,
1684,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Obras de sustitución de cubierta y mejoras en finca experimental de Roncesvalles (Navarra),Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"129.121,97","129.121,97","129.121,97",,N,,,N,,45454000,N,,"Construcciones Leache, S.L.",21/09/2018,,2 meses,****6102*,"129.121,97",7,N,N,N,N,,N,
1685,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Obras de reforma del edificio principal de la finca experimental de INTIA en Sartaguda (Navarra),Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"141.985,34","141.900,00","141.985,34",,N,,,N,,45453100,N,,"Chial Construcciones, S.L.",15/10/2018,,50 días,****3829*,"141.900,00",6,N,N,N,N,,N,
1686,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Contratación de nuevos invernaderos y mejoras en finca experimental de Sartaguda (Navara),Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"71.600,00","68.402,37","71.600,00",,N,,,N,,44211500,N,,"Ulma Agrícola, S. Coop",28/09/2018,,37 días,****4790*,"68.402,37",5,N,N,N,N,,N,
1687,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.",Obras de automatización y puesta en riego de la finca experimental de INTIA en Sartaguda (Navarra),Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"62.930,74","53.310,10","57.209,77",,N,,,N,,45232120,N,,"Transformaciones Agrarias Alfaro, S.L.",15/10/2018,,32 días,****3333*,"53.310,10",5,N,N,N,N,,N,
1688,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.","Estudio de rehabilitación de invernadero para nave almacén, en finca experimental de Sartaguda (Navarra)",Contratos,Obras,Basado en un acuerdo marco,Mejor relación calidad-precio,Ordinaria,"25.166,43","25.166,43",0,,N,,,N,,45220000,N,,"Construcciones Leache, S.L.",16/11/2018,,2 meses,****6102*,"25.166,43",1,N,N,N,N,,N,
1689,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.","Realización de actividades y tareas de los planes de producción en la finca experimental de INTIA, en Remendia (Navarra)",Contratos,Servicios,Negociado sin convocatoria de licitación,Mejor relación calidad-precio,Ordinaria,"151.269,64","6.024,57","7.490,00",Artículo 75.1.a),N,,,S,38 meses,77100000,N,,Luis Santiago Martinez Toni,13/09/2018,13/09/2018,25/09/2018 - 31/10/2018,***5342**,"6.024,57",1,N,N,N,N,,N,
1690,"Instituto Navarro de Tecnologías e Infraestructuras Agroalimentarias, S.A.","Realización de actividades y tareas de los planes de producción en la finca experimental de INTIA, en Remendia (Navarra)",Contratos,Servicios,Negociado sin convocatoria de licitación,Mejor relación calidad-precio,Ordinaria,"151.269,64","6.024,57","7.490,00",Artículo 75.1.a),N,,,S,1 años,77100000,N,,Luis Santiago Martinez Toni,01/11/2018,,1 años,***5342**,"6.024,57",1,N,N,N,N,,N,
1691,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,Elaboración de los informes de revisión de las cuentas justificativas de varias convocatorias de subvenciones del INDJ en el año 2018.,Contratos,Servicios,Abierto,Precio más bajo,Ordinaria,"30.000,00","18.890,00","30.000,00",,N,,,N,,79212000,N,,BNFIX Audiest Auditores S.A.P.,24/04/2018,,22/05/2018 - 31/12/2018,****8046*,"18.890,00",8,N,N,N,N,,N,
1692,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,"Asistencia técnica para la coordinación y la asistencia dietética y ejercicio físico del proyecto ""ANETO"".",Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"109.738,04","104.251,14","109.738,04",,N,,,N,,85140000,N,,"BIKOA SERVICIOS DE SALUD, DEPORTE Y ALIMENTACIÓN CK2 S.L.",04/05/2018,10/05/2018,11/05/2018 - 31/12/2020,****7343*,"104.251,14",1,N,N,N,N,,N,
1693,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,SUMINISTRO DE UN JUEGO DE CANASTAS DE BALONCESTO Y SUS COMPLEMENTOS PARA EL PABELLÓN MULTIUSOS NAVARRA ARENA,Contratos,Suministro,Abierto,Oferta más ventajosa,Ordinaria,"31.958,68","26.200,00","31.958,68",,N,,,N,,37400000,N,,"GALITEC DESARROLLOS TECNOLÓGICOS, S.L.",25/05/2018,15/06/2018,60 días,****9560*,"26.200,00",2,N,N,N,N,,N,
1694,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,"Asistencia técnica para la gestión administrativa y financiera del proyecto ""ANETO"".",Contratos,Servicios,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"49.586,78","42.000,00","49.586,78",Otros,N,,,N,,71356200,N,,INICIATIVAS INNOVADORAS S.A.L.,18/05/2018,29/05/2018,30/05/2018 - 31/12/2018,****7980*,"42.000,00",3,N,N,N,N,,N,
1695,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,Suministro e instalación de un tapiz rodante en el CEIMD.,Contratos,Suministro,Abierto,Oferta más ventajosa,Ordinaria,"11.157,02","10.661,16","11.157,02",,N,,,N,,37400000,N,,JAVIER DIAZ LOPEZ,08/06/2018,22/06/2018,60 días,***7268**,"10.661,16",1,N,N,N,N,,N,
1696,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,Contratación del suministro de pavimento deportivo desmontable de madera y sus complementos para el Pabellón Multiusos Navarra Arena.,Contratos,Suministro,Abierto,Oferta más ventajosa,Ordinaria,"165.289,26","112.500,00","165.289,26",,N,,,N,,37400000,N,,SOLUCIONES DECORATIVAS IBAIZABAL S.L.,03/07/2018,24/07/2018,30 días,****0663*,"112.500,00",2,N,N,N,N,,N,
1697,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,Encuesta de Juventud 2018 en la Comunidad Foral de Navarra.,Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"21.490,00","18.266,50","21.490,00",,N,,,N,,79311300,N,,"BIZILAN ,S.A.",03/07/2018,,77 días,****8155*,"18.266,50",2,N,N,N,N,,N,
1698,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,"Suministro de trofeos, medallas y txapelas para los Juegos Deportivos de Navarra",Contratos,Suministro,Abierto,Precio más bajo,Ordinaria,"57.819,60","14.283,98","19.273,20",,N,,,S,3 años,18512200,N,,EUROCEBRIAN S.L.,16/07/2018,,12 meses,****9980*,"14.283,98",2,N,N,N,N,,N,
1699,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,Gestión del programa Carné Joven de Navarra en 2018,Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"99.173,55","22.314,00","24.793,38",,N,,,S,4 años,79340000,N,,SOLUCIONAME,21/06/2018,30/06/2018,01/07/2018 - 31/12/2018,****8286*,"22.314,00",2,N,N,N,N,,N,
1700,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,Servicio de limpieza de los centros adscritos al Instituto Navarro de Deporte y Juventud .,Contratos,Servicios,Abierto,Precio más bajo,Ordinaria,"1.041.456,64","293.860,39","330.180,21",,N,,,S,3 años,90911200,N,,"ESCUADRÓN DE NEGOCIOS, S.L.",23/07/2018,22/08/2018,22/08/2018 - 31/12/2018,****5498*,"293.860,39",5,N,N,N,N,,N,
1701,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,"Suministro, montaje y puesta en marcha de videomarcadores para el Pabellón Multiusos Navarra Arena.",Contratos,Suministro,Abierto,Oferta más ventajosa,Ordinaria,"371.900,83","318.883,86","371.900,83",,N,,,N,,31711200,N,,MONDO IBÉRICA S.A.,26/07/2018,13/08/2018,14 días,****0813*,"318.883,86",2,N,N,N,N,,N,
1702,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,Obras de repavimentación de las pistas de atletismo del Estadio Larrabide,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"361.875,26","349.139,01","361.875,26",,N,,,N,,45236119,N,,MONDO IBÉRICA S.A.,14/08/2018,07/09/2018,2 meses,****0813*,"349.139,01",2,N,N,N,N,,N,
1703,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,"Servicio de coordinación, limpieza, mantenimiento, socorrismo, control de accesos y técnico de sala fitness en el Centro Recreativo Guelbenzu",Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"1.080.922,88","265.500,00","301.652,90",,N,,,S,4 años,79993000,N,,UTE CENTRO RECREATIVO GUELBENZU,17/10/2018,21/12/2018,22/12/2018 - 31/12/2018,****4468*,"265.500,00",4,N,N,N,N,,N,
1704,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,"Contrato de suministro de cámara Fotofinish ""Élite Visión 2.000 líneas"" para el C.T.D. Estadio Larrabide.",Contratos,Suministro,Negociado sin convocatoria de licitación,Mejor relación coste-eficacia: precio,Ordinaria,"20.987,38","20.987,38","20.987,38",Otros,N,,,N,,37400000,N,,"MONDO IBÉRICA, S.A.",18/12/2018,19/12/2018,20/12/2018 - 30/12/2018,****0813*,"20.987,38",1,N,N,N,N,,N,
1705,INSTITUTO NAVARRO DEL DEPORTE Y DE LA ACTIVIDAD FÍSICA,"Servicio de fisioterapia en el Centro de Estudios, Investigación y Medicina del Deporte (CEIMD) en 2019.",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"211.363,20","42.272,64","42.272,64",,N,,,N,,85142100,N,,TDN CLÍNICA TRAUMATOLOGÍA Y REHABILITACIÓN S.L.P.,17/12/2018,28/12/2018,01/01/2019 - 31/12/2019,****1340*,"42.272,64",1,N,N,N,N,,N,
1706,Instituto Navarro para la Igualdad / Nafarroako Berdintasunerako Institutua,CONTRATO DE ASISTENCIA PARA LA GESTIÓN DE LOS SERVICIOS DE LIMPIEZA EN EL INSTITUTO NAVARRO PARA LA IGUALDAD/NAFARROAKO BERDINTASUNERAKO INSTITUTUA,Contratos,Servicios,Negociado sin convocatoria de licitación,Precio más bajo,Anticipada,"34.798,70","6.162,27","7.249,73",Artículo 73.3.d,N,,,S,4 años,90919200,N,,"AMADOZ,S.L.",09/02/2018,26/02/2018,27/02/2018 - 31/12/2018,****8591*,"6.162,27",2,,,,,,N,
1707,Instituto Navarro para la Igualdad / Nafarroako Berdintasunerako Institutua,"CONTRATO DE ASISTENCIA PARA LA EVALUACIÓN DEL ALCANCE Y CALIDAD DE LA ACTUACIÓN DE POLICÍA FORAL DE NAVARRA EN MATERIA DE VIOLENCIA CONTRA LAS MUJERES, DE LA SECCIÓN DE ASISTENCIA A LAS VICTIMAS DEL DELITO DE NAVARRA Y COLABORACIÓN CON LOS ÓRGANOS JU",Contratos,Servicios,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"69.599,05","63.200,00","69.599,05",Artículo 73.3.d,N,,,N,,,N,,"Ibain Consultoria, S.L",10/05/2018,21/05/2018,22/05/2018 - 31/10/2018,****7548*,"63.200,00",2,N,N,N,N,,N,
1708,Instituto Navarro para la Igualdad / Nafarroako Berdintasunerako Institutua,"ASISTENCIA TÉCNICA PARA LA ELABORACIÓN DE UN DIAGNÓSTICO SOBRE LAS REALIDADES DE LA POBLACIÓN LGTBI+EN LA COMUNIDAD FORAL DE NAVARRA Y EL PLAN DE ACCIÓN DE DESARROLLO DE LA LEY FORAL 8/2017, DE 19 DE JUNIO, PARA LA IGUALDAD SOCIAL DE LAS PERSONAS LGT",Contratos,Servicios,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"33.631,35","28.600,00","33.631,35",Artículo 73.3.d,N,,,N,,98200000,N,,"Kualitate Lantaldea, S.L",22/05/2018,11/06/2018,12/06/2018 - 31/10/2018,****6268*,"28.600,00",4,N,N,N,N,,N,
1709,Instituto Navarro para la Igualdad / Nafarroako Berdintasunerako Institutua,Asistencia técnica para el diseño e impartición de la formación-capacitación del personal técnico de juventud de las Administraciones Públicas de Navarra,Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"17.677,24","15.025,65","17.677,24",,N,,,N,,98200000,N,,ASOCIACION DE LA INDUSTRIA NAVARRA (AIN),28/06/2018,11/07/2018,12/07/2018 - 20/11/2018,****2470*,"8.264,11",5,Género : Solvencia,N,N,N,,N,
1710,,,,,,,,,,,,,,,,,,,,ANA BEAUMONT HERNANDEZ,28/06/2018,11/07/2018,12/07/2018 - 20/11/2018,***5146**,"6.761,54",,,,,,,,
1711,Instituto Navarro para la Igualdad / Nafarroako Berdintasunerako Institutua,Contrato de servicios para el impulso de la incorporación del principio e igualdad entre mujeres y hombres en la intervención pública con empresas y organizaciones con actividad en Navarra,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"36.290,88","29.032,71","32.991,71",,N,,,N,,79400000,N,,"ARETÉ ACTIVA,S.L.",28/09/2018,15/10/2018,16/10/2018 - 01/12/2019,****1750*,"29.032,71",1,"Género: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1712,,,,,,,,,,,,,,,,,,,,,,,,,,,Género : Ejecución,,,,,,
1713,,,,,,,,,,,,,,,,,,,,,,,,,,,Género : Solvencia,,,,,,
1714,Instituto Navarro para la Igualdad / Nafarroako Berdintasunerako Institutua,Contrato de asistencia para la gestión de los recursos de acogida para víctimas de violencia de género,Contratos,Servicios,Abierto,Oferta más ventajosa,Emergencia,"2.393.196,76","553.260,19","507.033,21",,N,,,S,4 años,85311000,N,,Xilema Programas S.L.U,07/11/2018,,31/12/2018,****3972*,"553.260,19",3,N,N,N,N,,N,
1715,Instituto Navarro para la Igualdad / Nafarroako Berdintasunerako Institutua,CONTRATO PARA LA GESTIÓN DE DOS EQUIPOS DE ATENCIÓN INTEGRAL A LAS VÍCTIMAS DE VIOLENCIA DE GÉNERO,Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"1.501.295,40","281.500,00","312.769,87",,N,,,S,4 años,85310000,N,,"PAUMA,S.L.",06/11/2018,,31/12/2019,****5751*,"281.500,00",3,N,N,N,N,,N,
1716,JUNTA GENERAL DEL VALLE DE RONCAL,Mejora Senderos en el Valle de Roncal,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"59.904,75","52.099,16","59.904,75",,N,,,N,,45000000,N,,INIZIA TURISMO Y MEDIO AMBIENTE SL,05/07/2018,20/07/2018,01/08/2018 - 30/09/2018,****3836*,"52.099,16",2,"Laborales: Adjudicación: 50,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,"45.865,05",N,
1717,,,,,,,,,,,,,,,,,,,,,,,,,,,Laborales : Solvencia,,,,,,
1718,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otras: Adjudicación: 50,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1719,,,,,,,,,,,,,,,,,,,,,,,,,,,Otras : Ejecución,,,,,,
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1721,Junta Municipal de Aguas de Tudela,"Contratación de la concesión del servicio de explotación, conservación y mantenimiento de las instalaciones de captación, tratamiento y almacenamiento de la Junta Municipal de Aguas de Tudela",Contratos,Concesión de servicios,Abierto,Oferta más ventajosa,Ordinaria,"4.515.000,00","990.612,10","1.088.584,72",,S,IPC de navarra salvo para precios de energía eléctrica,,N,,65130000,N,,UTE Agricultores de la Vega de Valencia S.A.- Depuración de Aguas del Mediterráneo S.l.,30/05/2018,20/06/2018,4 años,****0497*,"990.612,10",4,N,N,N,N,,N,
1722,Junta Municipal de Aguas de Tudela,Renovación de las redes de abastecimiento y saneamiento en C/ Sta. Cruz de Tudela (Navarra),Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"89.308,31","89.257,17","89.308,31",,N,,,N,,45231300,N,,Servicios y Contratas Nagaran S.L.,18/07/2018,10/08/2018,2 meses,****0271*,"89.257,17",1,"Género: Adjudicación: 3,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1723,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laborales: Adjudicación: 7,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1724,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1725,LEOZ/LEOTZ,"Contrato de obras de renovación de alumbrado público de Amunarrizqueta, Benegorri, Bezquiz y Uzquita",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"99.292,06","64.341,04","99.292,06",,N,,,N,,45316100,N,,INGENIERIA Y SERVICIOS DE EFICIENCIA ENERGÉTICA S.L.,27/09/2018,10/10/2018,4 meses,****3472*,"64.341,04",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
1727,MANCOMUNIDAD DE AGUAS DEL MONCAYO,"Pavimentación con redes calle Leyre, Navas de Tolosa, Trinquete y Sancho VII el Fuerte de Buñuel",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"447.874,11","436.408,53","447.874,11",,N,,,N,,45200000,N,,IDOI CONSTRUCCIÓN SOSTENIBLE S.L.,23/11/2018,08/01/2019,6 meses,****6353*,"436.408,53",1,"Otras: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1728,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1729,MANCOMUNIDAD DE AGUAS DEL MONCAYO,Pavimentación con redes y alumbrado público de la calle San José Baja de Ablitas,Contratos,Obras,Abierto,Mejor relación calidad-precio,Anticipada,"397.743,48","346.217,63","361.584,99",,N,,,N,,45210000,N,,Excavaciones Fermín Osés S.L.,19/12/2018,04/04/2019,4 meses,****3131*,"346.217,63",2,"Género: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1730,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otras: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
1731,MANCOMUNIDAD DE LA COMARCA DE PAMPLONA,CONTRATACIÓN DEL “SERVICIO DE CONSULTA Y RECARGA MEDIANTE EL MÓVIL DE LA TARJETA SIN CONTACTO DEL TRANSPORTE URBANO COMARCAL (TUC) DE LA COMARCA DE PAMPLONA”,Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"166.647,00","1,9","2,7",,N,,,N,,72311300,N,,Zeumat citycard S.L.,21/06/2018,,2 años,****3003*,"1,9",7,N,N,N,N,,N,
1732,MANCOMUNIDAD DE LA COMARCA DE PAMPLONA,Trabajo de Campo que servirá de base al Estudio de Satisfacción de las Personas Usuarias del Transporte Urbano Comarcal. 2018,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"31.000,00","24.800,00","31.000,00",,N,,,N,,79320000,N,,Quor S. L.,27/09/2018,,1 meses,****8425*,"24.800,00",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1733,MANCOMUNIDAD DE MAIRAGA ZONA MEDIA,"Caparroso. Renovación de redes con Pavimentación de las Zonas adyacentes de la Travesía de la Carretera de Zaragoza NA-121-A”,",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"239.457,19","193.720,87","239.457,19",,N,,,N,,45240000,N,,"COYSER CONSTRUCCIONES Y SERVICIOS, S.L.",29/08/2018,12/09/2018,2 meses,****6354*,"193.720,87",6,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1734,MANCOMUNIDAD DE MAIRAGA ZONA MEDIA,"Puntos Limpios de Garínoain, Olite, Santacara y Tafalla",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"2.230.220,13","194.906,81","223.220,13",,N,,,N,,45250000,N,,"EXCAVACIONES BERATXA, S.L.",06/09/2018,21/09/2018,12 meses,****3900*,"194.906,81",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1735,MANCOMUNIDAD DE MAIRAGA ZONA MEDIA,Conducción General de Abastecimiento de agua en alta desde la Pedrera (1ª y 2ª Fases) y Ramal Peralta,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"7.992.532,09","7.397.088,45","7.992.532,09",,N,,,N,,45240000,N,,"Construcciones Mariezcurrena, S.L. Excavaciones Fermin Oses, S.L. Union Temporal de Empresas Ley 18/",05/10/2018,23/10/2018,12 meses,****5956*,"7.397.088,45",8,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
1736,Mancomunidad de Montejurra,DEPURACIÓN DE AGUAS RESIDUALES EN IGUZQUIZA,Contratos,Obras,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"206.352,32","171.272,43","206.352,32",Artículo 73.2.c,N,,,N,,45220000,N,,CONSTRUCCIONES Y EXCAVACIONES ERRI BERRI SL,05/06/2018,25/06/2018,6 meses,****5834*,"171.272,43",6,N,N,N,N,,N,
1737,Mancomunidad de Montejurra,MODIFICACIÓN DE COLECTOR Y SUSTITUCIÓN POZOS EN COLECTOR SANEAMIENTO POLIGONO INDUSTRIAL DE ESTELLA-LIZARRA SUR,Contratos,Obras,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"236.049,05","220.352,84","236.049,05",Artículo 73.2.c,N,,,N,,45230000,N,,BOROESTE S.A.,05/06/2018,27/06/2018,4 meses,****9334*,"220.352,84",3,N,N,N,N,,N,
1738,Mancomunidad de Montejurra,"ABASTECIMIENTO A VIANA Y RIBERA DE LA MANCOMUNIDAD DE MONTEJURRA 4ª FASE, TRAMO II / CONDUCCION SORLADA - MUÉS",Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"939.275,96","806.838,00","939.275,96",,N,,,N,,45230000,N,,EXCAVACIONES FERMIN OSES SL,13/06/2018,27/07/2018,6 meses,****3131*,"806.838,00",7,N,N,N,N,,N,
